time,HEAD_x,HEAD_y,HEAD_z,NECK_x,NECK_y,NECK_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,CHEST_x,CHEST_y,CHEST_z
1627020229.700704148,0.04318999999999984,-0.04277799999999998,0.5131399999999999,0.0345899999999999,0.04789500000000002,0.35431999999999997,-0.024370000000000003,-0.07822500000000002,0.3925700000000001,-0.10741,-0.3081949,0.5247200000000001,0.05302999999999991,-0.30642478,-0.08142000000000005,0.11246,0.163908,0.32079000000000013,0.18750999999999984,0.17217899999999997,-0.005840000000000067,0.2117199999999999,0.114531,-0.24354900000000002,-0.029950000000000143,-0.102076,-0.184523,-0.0009000000000001229,-0.0010249999999999981,-0.609139,-0.01717000000000013,-0.078042,-1.0680764999999999,0.1223399999999999,0.10039199999999998,-0.20545099999999994,0.08353999999999995,0.14393099999999998,-0.659376,0.1196299999999999,0.135029,-1.11787385,0.0,0.0,0.0
1627020229.723427770,0.07002999999999981,-0.04031199999999999,0.5063199999999999,0.03835999999999995,0.045677999999999996,0.3533900000000001,-0.015700000000000047,-0.073157,0.3891199999999999,-0.08605000000000018,-0.3026952,0.5153300000000001,0.07464999999999988,-0.29589578,-0.08868000000000009,0.11219999999999986,0.16253099999999998,0.3199099999999999,0.20912999999999982,0.18270799999999998,-0.013100000000000112,0.23333999999999988,0.12506,-0.25080900000000006,-0.01966000000000001,-0.094247,-0.18588800000000005,0.008529999999999927,-0.0015450000000000186,-0.612326,-0.016750000000000043,-0.067135,-1.0547186,0.11841999999999997,0.102908,-0.20895200000000003,0.0958699999999999,0.150356,-0.6623129999999999,0.1281899999999998,0.139278,-1.1078681,0.0,0.0,0.0
1627020229.752360920,0.0751599999999999,-0.050108000000000014,0.51179,0.04166000000000003,0.03851399999999999,0.35831999999999997,-0.0164200000000001,-0.08200800000000003,0.39287000000000005,-0.0809200000000001,-0.3124912,0.5208000000000002,0.07977999999999996,-0.30569178,-0.08321,0.1232899999999999,0.15553899999999998,0.32015000000000016,0.21388000000000007,0.172962,-0.01075999999999988,0.23520000000000008,0.12393599999999999,-0.23704999999999987,-0.021670000000000078,-0.09764600000000001,-0.18526699999999996,0.008099999999999996,-0.015434000000000003,-0.6068119999999999,0.016089999999999938,-0.08866700000000002,-1.0628826999999998,0.11908999999999992,0.09631099999999998,-0.20810699999999993,0.10148000000000001,0.14060299999999998,-0.656862,0.14659,0.125695,-1.1049182,0.0,0.0,0.0
1627020229.765038826,0.02988000000000013,-0.041047,0.51546,0.02559,0.04172200000000004,0.3579699999999999,-0.036149999999999904,-0.08249799999999999,0.3969499999999999,-0.08372999999999986,-0.3227004,0.51644,0.05847000000000002,-0.30273878,-0.07926000000000011,0.11053000000000002,0.15897100000000003,0.3199000000000001,0.1946000000000001,0.17748400000000003,-0.007640000000000091,0.21741999999999995,0.12707100000000005,-0.23649200000000004,-0.03411999999999993,-0.09720899999999999,-0.187195,-0.013209999999999944,-0.012480999999999964,-0.602862,-0.005220000000000002,-0.08571399999999998,-1.0589327,0.11312000000000011,0.09146100000000001,-0.202484,0.08051999999999992,0.14603900000000003,-0.661848,0.11409000000000002,0.136583,-1.1079729,0.0,0.0,0.0
1627020229.782389912,-0.00045000000000006146,-0.08957899999999999,0.51179,0.03671000000000002,0.046269000000000005,0.3547499999999999,-0.02122999999999986,-0.07438999999999998,0.39000999999999997,-0.08372999999999986,-0.3227004,0.51644,0.05847000000000002,-0.30273878,-0.07926000000000011,0.11853000000000002,0.161968,0.3214999999999999,0.19291999999999998,0.17530500000000004,-0.005749999999999922,0.21389000000000014,0.11419800000000002,-0.24302100000000004,-0.03411999999999993,-0.09720899999999999,-0.187195,0.006960000000000077,0.009296000000000026,-0.607577,-0.0034399999999998876,-0.06596999999999997,-1.0608929,0.12610999999999994,0.101443,-0.20391400000000004,0.08794999999999997,0.148461,-0.659176,0.11007999999999996,0.134718,-1.1021668,0.0,0.0,0.0
1627020229.812816904,0.01849999999999996,-0.08365400000000003,0.50953,0.03981999999999997,0.047884999999999955,0.3567,-0.014349999999999863,-0.06841000000000003,0.3879600000000001,-0.06662999999999997,-0.32402610000000004,0.48956,0.07742000000000004,-0.29681378,-0.08152000000000004,0.11873,0.158086,0.32871000000000006,0.21187,0.18123,-0.00800999999999985,0.23284000000000016,0.12012299999999998,-0.24528099999999997,-0.025760000000000005,-0.09515100000000001,-0.189052,0.012560000000000127,0.0029559999999999587,-0.6069979999999999,-0.005369999999999875,-0.05993000000000001,-1.0461555,0.11899000000000015,0.10219099999999998,-0.20568299999999995,0.09731000000000001,0.15005999999999997,-0.6587339999999999,0.12902999999999998,0.14064299999999996,-1.1044268,0.0,0.0,0.0
1627020229.832271411,0.02244999999999986,-0.09305100000000002,0.51482,0.043789999999999996,0.04197299999999998,0.3615900000000001,-0.01774000000000009,-0.07650400000000002,0.38980000000000015,-0.06268000000000007,-0.33342310000000003,0.49485,0.08136999999999994,-0.30621078,-0.07623000000000002,0.12816000000000005,0.151986,0.3286600000000002,0.21299,0.172593,-0.004689999999999861,0.2353099999999999,0.11856299999999997,-0.2350199999999999,-0.027490000000000014,-0.098554,-0.1889169999999999,0.011669999999999847,-0.011324,-0.6017899999999999,0.026429999999999954,-0.08035300000000001,-1.0548601,0.11870999999999987,0.096028,-0.20469199999999999,0.10214999999999996,0.14036499999999996,-0.6515019999999999,0.15505999999999998,0.125842,-1.10565643,0.0,0.0,0.0
1627020229.855825758,0.003770000000000051,-0.07404500000000003,0.52067,0.028930000000000122,0.04462999999999995,0.36129999999999995,-0.03746999999999989,-0.07670000000000002,0.3912199999999999,-0.07894000000000001,-0.33298930000000004,0.4786199999999998,0.06115000000000004,-0.30284078000000003,-0.07154000000000016,0.11814000000000013,0.16000599999999998,0.32836,0.19591000000000003,0.17550099999999996,-0.00012000000000012001,0.21765999999999996,0.123,-0.23331600000000008,-0.040309999999999846,-0.09757800000000003,-0.19118500000000005,-0.008550000000000058,-0.007954000000000017,-0.5971000000000001,0.006210000000000049,-0.07698300000000002,-1.0501701,0.11399000000000004,0.09089699999999995,-0.1992170000000001,0.08279999999999998,0.146246,-0.656625,0.12288999999999994,0.137708,-1.1072993100000001,0.0,0.0,0.0
1627020229.869083096,0.003770000000000051,-0.07404500000000003,0.52067,0.03591999999999995,0.043040999999999996,0.35704,-0.03410000000000002,-0.08170800000000003,0.38073999999999986,-0.07894000000000001,-0.33298930000000004,0.4786199999999998,0.06115000000000004,-0.30284078000000003,-0.07154000000000016,0.12715999999999994,0.164709,0.32901,0.19318999999999997,0.17426799999999998,0.0012599999999998168,0.21626000000000012,0.11730999999999997,-0.23866100000000012,-0.040309999999999846,-0.09757800000000003,-0.19118500000000005,0.010090000000000154,0.012954999999999994,-0.6022850000000001,0.005600000000000049,-0.06099400000000002,-1.0532949,0.127,0.102045,-0.20138000000000011,0.09011000000000013,0.14851199999999998,-0.6538670000000001,0.11718000000000006,0.13552199999999998,-1.10140207,0.0,0.0,0.0
1627020229.896208110,0.021509999999999918,-0.07095000000000001,0.5177100000000001,0.03700999999999999,0.04352699999999998,0.3562700000000001,-0.027100000000000124,-0.078209,0.37977000000000016,-0.06737000000000015,-0.33643270000000003,0.43991,0.0788899999999999,-0.29974578,-0.07450000000000001,0.1257299999999999,0.16407899999999997,0.32981000000000016,0.21092999999999984,0.177363,-0.0017000000000000348,0.23399999999999999,0.12040499999999998,-0.24162099999999997,-0.03171000000000013,-0.09473100000000001,-0.19152499999999995,0.01373000000000002,0.002933999999999992,-0.6012689999999999,0.003609999999999891,-0.06026000000000001,-1.0400676999999998,0.12087999999999988,0.10416399999999998,-0.20264499999999996,0.09853,0.14806399999999997,-0.65381,0.13491999999999993,0.138617,-1.1043620699999999,0.0,0.0,0.0
