time,HEAD_x,HEAD_y,HEAD_z,NECK_x,NECK_y,NECK_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,CHEST_x,CHEST_y,CHEST_z
1627020248.747372462,-0.27113999999999994,-0.2261294,0.3853200000000001,0.01493000000000011,0.0111027,0.3240799999999999,-0.029749999999999943,-0.14864549999999999,0.3371599999999999,0.02483000000000013,-0.2295364,0.030710000000000015,0.08579000000000003,-0.2560324,-0.15207199999999998,0.03661000000000003,0.1499266,0.31165,0.08023000000000002,0.22343559999999998,0.035560000000000036,0.14965000000000006,0.17974859999999998,-0.19578700000000004,-0.07850000000000001,-0.12387880000000001,-0.20218000000000003,-0.030489999999999906,-0.0630802,-0.513946,-0.04028999999999994,-0.060279321,-0.898132,0.04693999999999998,0.0733296,-0.17739399999999994,-0.029870000000000063,0.010123600000000003,-0.5133,0.0005300000000001415,-0.000470199999999997,-0.908289,0.0,0.0,0.0
1627020248.768206882,-0.4578199999999999,-0.3421864,0.38010999999999995,0.04638999999999993,0.02146370000000001,0.33702999999999994,-0.01083999999999996,-0.1438285,0.3534599999999999,0.04374000000000011,-0.22471939999999999,0.047009999999999996,0.10470000000000002,-0.2512154,-0.135772,0.06347999999999998,0.16005660000000002,0.32477,0.10166000000000008,0.22881560000000004,0.05010999999999988,0.16496,0.1846206,-0.17810500000000007,-0.16988000000000003,-0.1905364,-0.22865500000000005,-0.011579999999999924,-0.0582632,-0.49764600000000003,-0.010729999999999906,-0.06269221999999999,-0.884206,0.07763000000000009,0.0849136,-0.16595499999999996,-0.006659999999999888,0.020028499999999998,-0.508572,0.03248999999999991,0.009069299999999995,-0.896945,0.0,0.0,0.0
1627020248.791806771,-0.44709,-0.3570659,0.37664999999999993,0.046699999999999964,0.017650300000000008,0.3341399999999999,-0.00796000000000019,-0.1495753,0.34492999999999996,0.05447000000000002,-0.2395989,0.04354999999999998,0.11542999999999992,-0.26609489999999997,-0.13923200000000002,0.07423000000000002,0.1447461,0.32152999999999987,0.10928999999999989,0.2140471,0.04954999999999998,0.1756899999999999,0.16974109999999998,-0.1815650000000001,-0.15336000000000016,-0.1734039,-0.22260600000000008,-0.004809999999999981,-0.06202028999999999,-0.502537,-0.004570000000000185,-0.06876903,-0.888259,0.08044999999999991,0.0743891,-0.16878700000000002,0.004070000000000018,0.005149000000000001,-0.512032,0.04379999999999984,-0.0061804999999999916,-0.9092434,0.0,0.0,0.0
1627020248.831590410,-0.43574999999999986,-0.3372768,0.3609499999999999,0.0476700000000001,0.019587200000000006,0.3265,0.009730000000000016,-0.1382805,0.33399999999999985,0.061670000000000114,-0.2276188,0.033930000000000016,0.12677000000000005,-0.2463058,-0.15493200000000007,0.07119000000000009,0.1517792,0.31314,0.12063000000000001,0.2338362,0.033849999999999936,0.18703000000000003,0.18953019999999998,-0.19726500000000013,-0.12369999999999992,-0.15551979999999999,-0.21523700000000012,0.0042600000000001526,-0.05925564,-0.49885400000000013,0.000460000000000127,-0.059452309999999994,-0.8826480000000001,0.06535000000000002,0.0735962,-0.17255500000000012,0.01114000000000015,0.019768799999999996,-0.519182,0.03981999999999997,0.0095651,-0.9115670000000001,0.0,0.0,0.0
1627020248.855876041,-0.3376000000000001,-0.26914119999999997,0.39076,0.015599999999999836,0.011059800000000009,0.33015000000000017,-0.04259000000000013,-0.1543969,0.34758,0.016610000000000014,-0.2355762,0.03585000000000016,0.0744499999999999,-0.2624222,-0.14135199999999992,0.0327599999999999,0.1469218,0.31832000000000016,0.07075999999999993,0.21795180000000003,0.04569000000000001,0.1443899999999998,0.17036279999999998,-0.1880599999999999,-0.09708000000000006,-0.1409264,-0.20883699999999994,-0.03998000000000013,-0.06616514999999999,-0.5095019999999999,-0.03632000000000013,-0.07004455,-0.891724,0.04998999999999998,0.0752578,-0.17364299999999988,-0.03738000000000019,0.011440600000000009,-0.516519,0.0010099999999999554,-0.0015693999999999986,-0.9025559999999999,0.0,0.0,0.0
1627020248.867205880,-0.3269500000000001,-0.2805283,0.38664999999999994,0.017449999999999966,0.008320399999999992,0.32760999999999996,-0.039100000000000135,-0.1551805,0.3395999999999999,0.027260000000000062,-0.2469633,0.0317400000000001,0.08509999999999995,-0.2738093,-0.14546199999999998,0.04299999999999993,0.13531169999999998,0.3147500000000001,0.07827000000000006,0.20606069999999999,0.04242999999999997,0.15503999999999984,0.1589757,-0.19216999999999995,-0.08631999999999995,-0.12754000000000001,-0.20411999999999997,-0.03300000000000014,-0.0686451,-0.513496,-0.03062000000000009,-0.07389469,-0.89593,0.05387999999999993,0.0663517,-0.17604399999999998,-0.026730000000000143,5.3499999999997994e-05,-0.520629,0.012559999999999905,-0.013546500000000003,-0.9156266,0.0,0.0,0.0
1627020248.883527537,-0.31374000000000013,-0.26262019999999997,0.37390999999999996,0.021569999999999867,0.011044099999999994,0.3218400000000001,-0.019419999999999993,-0.1460567,0.33149000000000006,0.03733999999999993,-0.23446820000000002,0.03163000000000005,0.09095999999999993,-0.2527172,-0.15887399999999996,0.04434999999999989,0.1430598,0.30789,0.09148,0.2239688,0.029689999999999994,0.1682499999999998,0.17688379999999998,-0.20490999999999993,-0.06824000000000008,-0.1172942,-0.19901999999999997,-0.021750000000000158,-0.06561744,-0.5078079999999999,-0.023310000000000164,-0.06495948,-0.8905689999999999,0.043789999999999996,0.06665979999999999,-0.1793349999999999,-0.018440000000000012,0.012364199999999999,-0.525504,0.010539999999999994,-0.0014281000000000016,-0.913859,0.0,0.0,0.0
1627020248.899358500,-0.53955,-0.4065006,0.36321000000000003,0.04994999999999994,0.0207549,0.33292999999999995,-0.004329999999999945,-0.1417021,0.34579000000000004,0.05242999999999998,-0.2301136,0.045930000000000026,0.10604999999999998,-0.2483626,-0.14457399999999998,0.06825999999999999,0.1533524,0.3192999999999999,0.11002,0.22900740000000003,0.044850000000000056,0.1837899999999999,0.1819104,-0.18977100000000002,-0.15185000000000004,-0.1780116,-0.22175599999999995,-0.00666000000000011,-0.06126284,-0.49350799999999995,0.0009999999999998899,-0.0668278,-0.879742,0.07142000000000004,0.07779840000000002,-0.16968899999999998,0.0020499999999998852,0.021816300000000004,-0.5185059999999999,0.03705999999999987,0.006811900000000003,-0.905171,0.0,0.0,0.0
1627020248.911355617,-0.4110799999999999,-0.324486,0.3880509999999999,0.032090000000000174,0.017684900000000003,0.3360909999999999,-0.029489999999999794,-0.1463755,0.35404100000000005,0.03312000000000004,-0.22711399999999998,0.04211100000000001,0.08089000000000013,-0.253036,-0.13632299999999997,0.04688000000000003,0.15361599999999997,0.32318099999999994,0.08486000000000016,0.22433400000000003,0.053101000000000065,0.15863000000000005,0.17723699999999998,-0.18152000000000001,-0.13884999999999992,-0.167381,-0.21880500000000003,-0.022159999999999958,-0.05742226,-0.509098,-0.019629999999999814,-0.06255657,-0.887427,0.06654000000000004,0.08145100000000001,-0.169265,-0.023109999999999964,0.017142900000000003,-0.5102549999999999,0.011900000000000022,0.0021385000000000015,-0.8969199999999999,0.0,0.0,0.0
1627020248.945794097,-0.40210999999999997,-0.3354468,0.38378,0.032729999999999926,0.014879799999999999,0.3332900000000001,-0.028100000000000014,-0.1461926,0.34608000000000017,0.04208999999999996,-0.23807479999999998,0.037840000000000096,0.08986000000000005,-0.2639968,-0.14059399999999989,0.055460000000000065,0.1425922,0.3195300000000001,0.09060000000000001,0.2136362,0.049490000000000034,0.16759999999999997,0.16627619999999999,-0.18579099999999993,-0.12603999999999993,-0.15340569999999998,-0.21361399999999986,-0.01746000000000003,-0.059707899999999994,-0.512465,-0.015430000000000055,-0.066812,-0.8917639999999999,0.06911,0.0728602,-0.1718519999999999,-0.014140000000000041,0.00618210000000001,-0.5145259999999998,0.02195999999999998,-0.0091218,-0.9099765999999999,0.0,0.0,0.0
