time,HEAD_x,HEAD_y,HEAD_z,NECK_x,NECK_y,NECK_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,CHEST_x,CHEST_y,CHEST_z
1627020248.747372462,0.174853,0.137115,1.58951,0.0752271,0.163006,1.43735,-0.130461,0.0690831,1.40806,0.00452371,0.000428746,1.14993,0.0887115,-0.0784659,0.885345,0.128172,0.316204,1.42778,0.215056,0.365655,1.11583,0.243967,0.335977,0.860764,0.0670463,0.0601533,0.921512,0.0823001,0.0521696,0.485646,0.0375564,0.120329,0.0238198,0.136884,0.243562,0.917961,0.134585,0.264582,0.493218,0.0955151,0.264126,0.0114329,0.085602,0.158523,1.10545
1627020248.768206882,0.174853,0.137115,1.58951,0.0834665,0.162962,1.43279,-0.130461,0.0690831,1.40806,0.00452371,0.000428746,1.14993,0.0887115,-0.0784659,0.885345,0.13692,0.32262,1.42563,0.212829,0.362056,1.11516,0.239757,0.334548,0.860693,0.0851184,0.059571,0.912415,0.0823001,0.0521696,0.485646,0.0511685,0.123584,0.0297645,0.150111,0.25361,0.915243,0.122278,0.256046,0.482318,0.0927055,0.261324,0.0174679,0.102869,0.164543,1.09893
1627020248.791806771,0.174853,0.137115,1.58951,0.0796791,0.173849,1.4359,-0.105065,0.0689396,1.41645,-0.00458034,0.0126455,1.15257,0.0887115,-0.0784659,0.885345,0.140095,0.326262,1.42449,0.209325,0.364708,1.11613,0.239757,0.334548,0.860693,0.0717858,0.072634,0.913191,0.0832461,0.0556911,0.475319,0.063642,0.119813,0.0248907,0.146456,0.256484,0.91141,0.119459,0.260103,0.4817,0.125708,0.249718,0.0117764,0.0900175,0.175906,1.09811
1627020248.831590410,0.174853,0.137115,1.58951,0.0654533,0.161698,1.44223,-0.081291,0.0550809,1.42434,0.0045581,0.00144516,1.15211,0.0853083,-0.0779848,0.862767,0.119982,0.314609,1.42999,0.209325,0.364708,1.11613,0.239757,0.334548,0.860693,0.0534906,0.0629261,0.928489,0.0750843,0.0513221,0.487582,0.0659594,0.112984,0.0369069,0.119496,0.246464,0.919838,0.111581,0.258421,0.486439,0.123017,0.246416,0.025218,0.0668446,0.161328,1.11063
1627020248.867205880,0.177018,0.141581,1.58757,0.0822663,0.174665,1.43518,-0.0595494,0.0563515,1.4311,-0.00499642,0.0120844,1.15656,0.0853083,-0.0779848,0.862767,0.139711,0.327603,1.42501,0.209474,0.36633,1.11574,0.239482,0.334834,0.859507,0.0740026,0.0716151,0.914042,0.0835629,0.0553899,0.474664,0.0542058,0.122688,0.0211121,0.148386,0.254507,0.911078,0.126993,0.264556,0.485876,0.116396,0.254099,0.00761483,0.0941313,0.174738,1.09856
1627020248.883527537,0.177018,0.141581,1.58757,0.0701797,0.164451,1.44052,-0.0419924,0.0448079,1.43686,0.00382417,0.000799151,1.15575,0.0818613,-0.0776195,0.842246,0.122979,0.316479,1.43075,0.209474,0.36633,1.11574,0.239482,0.334834,0.859507,0.0582068,0.0635828,0.926979,0.0761527,0.0514334,0.487185,0.056336,0.1162,0.0322368,0.125057,0.246064,0.918308,0.119656,0.262789,0.489375,0.114971,0.250848,0.019453,0.0740053,0.162473,1.10916
1627020248.899358500,0.177018,0.141581,1.58757,0.078496,0.165123,1.43609,-0.0419924,0.0448079,1.43686,0.00382417,0.000799151,1.15575,0.0818613,-0.0776195,0.842246,0.131488,0.322995,1.42847,0.208709,0.362396,1.11525,0.235313,0.333721,0.856706,0.0740612,0.0617467,0.917729,0.0761527,0.0514334,0.487185,0.0678613,0.120158,0.037676,0.137506,0.255001,0.913975,0.108635,0.254699,0.479166,0.113544,0.251598,0.0260931,0.0908674,0.168015,1.10214
1627020248.911355617,0.169419,0.144495,1.58515,0.0861748,0.167831,1.43164,-0.0419924,0.0448079,1.43686,0.00382417,0.000799151,1.15575,0.0818613,-0.0776195,0.842246,0.137504,0.326547,1.4258,0.214466,0.363115,1.11475,0.239399,0.33487,0.856967,0.0854313,0.0602012,0.911551,0.0798139,0.0524246,0.481852,0.0374975,0.127885,0.0223625,0.153111,0.251909,0.912144,0.121336,0.256244,0.480659,0.0832486,0.267939,0.0100491,0.107296,0.165802,1.09742
1627020248.945794097,0.169419,0.144495,1.58515,0.0828004,0.17627,1.43431,-0.0275658,0.0487142,1.44164,-0.00448475,0.01503,1.15814,0.0818613,-0.0776195,0.842246,0.140864,0.328483,1.42583,0.211703,0.365029,1.11569,0.239399,0.33487,0.856967,0.074813,0.0701279,0.912296,0.0819866,0.0545935,0.472394,0.0494487,0.123734,0.0203247,0.149338,0.254298,0.909659,0.12105,0.260852,0.481911,0.114317,0.255881,0.00540762,0.0964897,0.174671,1.09716
1627020248.959833554,0.169419,0.144495,1.58515,0.0711169,0.166406,1.43952,-0.0158021,0.0384764,1.44563,0.0045659,0.00347787,1.15689,0.0805841,-0.0765068,0.825578,0.124324,0.318801,1.43021,0.211703,0.365029,1.11569,0.239399,0.33487,0.856967,0.0597731,0.0626585,0.924726,0.074528,0.0506792,0.484096,0.0531767,0.118058,0.0301356,0.12728,0.24657,0.916599,0.115014,0.258475,0.485691,0.112835,0.252449,0.0170981,0.0771769,0.163155,1.10734
