time,HEAD_x,HEAD_y,HEAD_z,NECK_x,NECK_y,NECK_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,CHEST_x,CHEST_y,CHEST_z
1626852235.925768361,-1.12162,0.376175,1.52738,-1.35801,0.340269,1.463,-1.304,0.221948,1.45326,-1.3074,0.111886,1.19746,-1.10577,0.285932,1.19166,-1.37374,0.529887,1.42588,-1.46023,0.670211,1.19222,-1.44261,0.502235,0.985086,-1.29469,0.168941,0.962447,-1.21328,0.0910442,0.598531,-1.2084,0.033697,0.207055,-1.38886,0.277188,0.924453,-1.32104,0.364285,0.515425,-1.33942,0.347349,0.155478,-1.38139,0.240097,1.1331
1626852235.983924689,-1.12162,0.376175,1.52738,-1.38649,0.351762,1.49299,-1.33306,0.230059,1.48388,-1.3074,0.111886,1.19746,-1.10577,0.285932,1.19166,-1.40075,0.543131,1.45479,-1.46023,0.670211,1.19222,-1.44261,0.502235,0.985086,-1.29469,0.168941,0.962447,-1.24197,0.0998559,0.612191,-1.23782,0.0417235,0.21336,-1.41529,0.288209,0.942721,-1.34692,0.374446,0.526265,-1.36619,0.355748,0.157913,-1.38139,0.240097,1.1331
1626852235.990479147,-1.12162,0.376175,1.52738,-1.38649,0.351762,1.49299,-1.33306,0.230059,1.48388,-1.3074,0.111886,1.19746,-1.10577,0.285932,1.19166,-1.40075,0.543131,1.45479,-1.46023,0.670211,1.19222,-1.44261,0.502235,0.985086,-1.29469,0.168941,0.962447,-1.24197,0.0998559,0.612191,-1.23782,0.0417235,0.21336,-1.41529,0.288209,0.942721,-1.34692,0.374446,0.526265,-1.36619,0.355748,0.157913,-1.38139,0.240097,1.1331
1626852235.999218203,-1.12162,0.376175,1.52738,-1.44597,0.368781,1.55617,-1.39003,0.241758,1.54763,-1.36177,0.117053,1.24866,-1.16178,0.285637,1.25332,-1.46078,0.567097,1.51661,-1.52422,0.696645,1.24159,-1.50018,0.532367,1.02397,-1.34957,0.176297,1.00315,-1.29551,0.106931,0.637843,-1.29215,0.0468913,0.222705,-1.47464,0.30336,0.982036,-1.40385,0.391327,0.548821,-1.42379,0.371064,0.164166,-1.44012,0.25095,1.18082
1626852236.9714162,-1.12162,0.376175,1.52738,-1.44048,0.381644,1.54762,-1.38979,0.251922,1.54161,-1.36177,0.117053,1.24866,-1.16178,0.285637,1.25332,-1.44962,0.571976,1.5064,-1.40311,0.605389,1.1222,-1.38063,0.528793,0.92819,-1.34957,0.176297,1.00315,-1.30134,0.129753,0.638538,-1.30089,0.0721825,0.231545,-1.47551,0.333068,0.987343,-1.39245,0.398782,0.547973,-1.41272,0.372089,0.158622,-1.44012,0.25095,1.18082
1626852236.69461634,-1.12162,0.376175,1.52738,-1.44048,0.381644,1.54762,-1.38979,0.251922,1.54161,-1.36177,0.117053,1.24866,-1.16178,0.285637,1.25332,-1.44962,0.571976,1.5064,-1.40311,0.605389,1.1222,-1.38063,0.528793,0.92819,-1.34957,0.176297,1.00315,-1.30134,0.129753,0.638538,-1.30089,0.0721825,0.231545,-1.47551,0.333068,0.987343,-1.39245,0.398782,0.547973,-1.41272,0.372089,0.158622,-1.44012,0.25095,1.18082
1626852236.75041770,-1.12162,0.376175,1.52738,-1.44048,0.381644,1.54762,-1.38979,0.251922,1.54161,-1.36177,0.117053,1.24866,-1.16178,0.285637,1.25332,-1.44962,0.571976,1.5064,-1.40311,0.605389,1.1222,-1.38063,0.528793,0.92819,-1.34957,0.176297,1.00315,-1.30134,0.129753,0.638538,-1.30089,0.0721825,0.231545,-1.47551,0.333068,0.987343,-1.39245,0.398782,0.547973,-1.41272,0.372089,0.158622,-1.44012,0.25095,1.18082
1626852236.85914792,-1.12162,0.376175,1.52738,-1.44917,0.414009,1.55038,-1.40751,0.278354,1.54956,-1.36177,0.117053,1.24866,-1.16178,0.285637,1.25332,-1.44738,0.589174,1.50432,-1.35013,0.589902,1.03669,-1.38063,0.528793,0.92819,-1.34957,0.176297,1.00315,-1.30134,0.129753,0.638538,-1.33611,0.130299,0.257735,-1.46904,0.373114,0.980143,-1.38408,0.416763,0.541466,-1.40853,0.379885,0.150051,-1.44012,0.25095,1.18082
1626852236.93693224,-1.12162,0.376175,1.52738,-1.43238,0.406506,1.52953,-1.38112,0.274085,1.53059,-1.34614,0.125086,1.27309,-1.16178,0.285637,1.25332,-1.44197,0.587131,1.48255,-1.37527,0.596312,1.0595,-1.38063,0.528793,0.92819,-1.3595,0.180296,1.00925,-1.30206,0.131591,0.638151,-1.30545,0.120154,0.241008,-1.45136,0.36318,0.967261,-1.37245,0.406384,0.538466,-1.39419,0.373503,0.147836,-1.45281,0.263721,1.18786
1626852236.189372079,-1.12162,0.376175,1.52738,-1.41087,0.478032,1.48759,-1.38189,0.33935,1.50517,-1.34614,0.125086,1.27309,-1.16178,0.285637,1.25332,-1.40658,0.614566,1.43373,-1.36732,0.603462,1.04366,-1.38063,0.528793,0.92819,-1.3595,0.180296,1.00925,-1.30206,0.131591,0.638151,-1.35007,0.265061,0.302885,-1.39289,0.450309,0.918937,-1.31512,0.440666,0.51691,-1.33564,0.375289,0.117961,-1.45281,0.263721,1.18786
