HEAD_x,HEAD_y,NECK_x,NECK_y,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_WRIST_x,RIGHT_WRIST_y,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_WRIST_x,LEFT_WRIST_y,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_ANKLE_x,RIGHT_ANKLE_y,LEFT_HIP_x,LEFT_HIP_y,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_ANKLE_x,LEFT_ANKLE_y,CHEST_x,CHEST_y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019749999999999712,0.0028680000000000927,-0.01536999999999944,-0.005704000000000042,0.026630000000000376,-0.014635999999999982,0.0770000000000004,0.010982999999999965,0.019749999999999712,0.0028679999999999817,-0.047810000000000574,-0.01079500000000011,-0.027980000000000782,-0.006830999999999976,-0.020410000000000483,0.0034190000000000054,0.009429999999999605,0.006124999999999936,0.014899999999999913,0.007345000000000046,-0.00767000000000051,-0.01616899999999999,0.006009999999999405,0.0031360000000000277,-0.002300000000000413,0.005734999999999935,-0.012440000000000229,-0.004677000000000042,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.020469999999999988,0.001110999999999862,-0.016450000000000298,-0.007597999999999994,0.03330000000000011,-0.007854000000000028,0.05404999999999971,0.011013999999999968,0.020469999999999988,0.0011109999999999731,-0.04818999999999951,-0.012816999999999967,-0.04414999999999969,-0.011780000000000068,-0.06898999999999988,-0.032069000000000014,0.009689999999999976,0.008230999999999988,0.0045199999999998575,0.007520999999999889,-0.01150999999999991,-0.001790999999999987,0.0022700000000002163,0.004162999999999917,-0.0019000000000000128,0.008853,-0.00627000000000022,-0.0018819999999999393,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023419999999999774,0.00754699999999997,-0.02732000000000001,0.015693000000000012,-0.0188600000000001,0.0065729999999999955,0.056519999999999904,0.11905600000000005,0.02082000000000006,0.06034800000000007,0.06045999999999996,0.056524999999999936,0.024249999999999883,0.05014300000000005,0.0049600000000000755,0.04637099999999994,0.0012700000000003264,0.013910999999999896,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03420000000000023,0.00029400000000001647,-0.014450000000000074,-0.010508000000000073,0.03221000000000007,0.0006849999999999357,0.03420000000000023,0.00029400000000001647,0.03420000000000023,0.00029400000000001647,-0.04097000000000017,-0.003469999999999973,-0.033159999999999634,-0.005778999999999979,-0.04405000000000037,-0.02417999999999998,-0.007439999999999447,0.004696999999999951,-0.01961999999999975,0.006445000000000034,-0.0019999999999997797,0.004176999999999986,0.0029700000000003612,0.005824999999999969,0.008859999999999868,0.004147000000000012,0.015639999999999876,0.005817000000000072,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03508000000000022,0.009680000000000022,-0.03410000000000002,0.006172999999999984,-0.02271999999999963,0.007433999999999996,0.02340999999999971,0.06603599999999998,0.013910000000000089,0.050265000000000004,0.05018000000000011,0.157018,0.003670000000000062,0.042783000000000015,-0.00018999999999991246,0.03473700000000002,-0.0009199999999998099,0.019328000000000012,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04585999999999979,-0.0009200000000000319,-0.013539999999999885,-0.010560000000000014,0.037439999999999696,0.006453000000000042,0.04585999999999979,-0.0009200000000000319,0.04585999999999979,-0.0009200000000000319,0.23762000000000016,0.01755899999999999,-0.014770000000000394,-0.034638999999999975,-0.020910000000000206,-0.018611000000000044,0.00541999999999998,-0.015905999999999976,0.0023199999999996557,-0.02262900000000012,0.014499999999999513,-0.03497600000000001,0.01505999999999963,-0.012549000000000032,0.02220999999999984,-0.023784000000000027,0.037579999999999725,-0.008022000000000085,0.0,0.0
-0.023339999999999694,-0.0631609999999998,-0.025430000000000064,-0.03015599999999985,-0.023339999999999694,-0.06316099999999991,-0.023339999999999694,-0.06316099999999991,-0.023339999999999694,-0.06316099999999991,-0.10143000000000013,-0.05983399999999994,-0.05849999999999955,-0.059380999999999906,-0.04931999999999981,-0.059713999999999934,-0.00973999999999986,-0.010433999999999943,-0.00741999999999976,-0.024626999999999843,-0.023339999999999694,-0.06316099999999991,-0.024929999999999453,-0.03036199999999989,-0.03059999999999974,-0.03917399999999993,-0.022909999999999542,-0.05128099999999991,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03852999999999973,0.012328999999999812,-0.005430000000000046,-0.000468000000000135,-0.0031200000000000117,0.03302999999999989,0.03852999999999973,0.012328999999999923,0.03852999999999973,0.012328999999999923,-0.03412999999999977,-0.006941000000000086,-0.015410000000000146,-0.009692000000000145,-0.018360000000000376,-0.0022710000000000785,0.0006499999999998174,-0.01597100000000007,-0.0025700000000004053,-0.016558000000000073,0.006720000000000059,-0.019107000000000096,0.007549999999999724,-0.004631000000000052,0.018609999999999793,-0.008392000000000066,0.028289999999999704,-0.0016840000000000188,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.013469999999999871,-0.03362699999999985,-0.010949999999999793,-0.020664999999999933,-0.013469999999999871,-0.03362699999999996,-0.013469999999999871,-0.03362699999999996,-0.013469999999999871,-0.03362699999999996,-0.07495999999999992,-0.0300689999999999,-0.04488000000000003,-0.031047999999999965,-0.035789999999999544,-0.031517999999999935,-0.00017999999999984695,0.010144000000000042,-0.013469999999999871,-0.03362699999999996,-0.013469999999999871,-0.03362699999999996,-0.01766000000000023,-0.006893000000000038,-0.019749999999999712,-0.01406699999999994,-0.011629999999999807,-0.023568000000000033,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04389999999999983,0.018432000000000004,0.0037599999999997635,0.0017040000000000388,-0.34574000000000016,0.014585999999999988,0.04389999999999983,0.018432000000000004,0.04389999999999983,0.018432000000000004,-0.023730000000000473,-0.010518000000000027,-0.007340000000000124,-0.005430999999999964,0.003089999999999815,-0.01313700000000001,-0.003470000000000084,-0.01701699999999995,-0.012659999999999894,-0.02788400000000002,0.011039999999999495,-0.019187999999999983,0.007400000000000073,-0.01140999999999992,0.017249999999999766,-0.003925999999999985,0.036969999999999725,-0.005622999999999934,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003569999999999851,-0.02471000000000001,-0.011309999999999931,-0.011665000000000036,-0.1673100000000005,0.023210000000000064,-0.53146,0.10715300000000005,-0.003569999999999851,-0.02471000000000001,-0.05728999999999962,-0.018108000000000013,-0.03446999999999978,-0.027787000000000006,-0.03760999999999992,-0.02477299999999999,0.0031400000000001427,0.01056899999999994,0.03114999999999979,0.09288200000000002,-0.003569999999999851,-0.02471000000000001,-0.012119999999999909,-0.00018300000000004424,-0.013679999999999914,-0.00843499999999997,-0.003009999999999735,-0.01797800000000005,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.041100000000000136,0.021633000000000013,0.005450000000000177,0.0019320000000000448,-0.1748599999999998,0.010106999999999977,0.041100000000000136,0.021633000000000013,0.041100000000000136,0.021633000000000013,-0.013700000000000045,-0.006749000000000005,-0.0012500000000001954,-0.017742000000000036,-0.009319999999999773,0.001858999999999944,-0.003730000000000011,-0.015614999999999934,-0.009799999999999809,-0.01661299999999999,0.008330000000000393,-0.007279999999999953,0.008390000000000342,-0.01110499999999992,0.017300000000000093,0.00026199999999998447,0.033199999999999896,-0.002793999999999963,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00690000000000035,-0.028164999999999996,-0.014960000000000306,-0.007821999999999996,-0.08362000000000025,0.006068999999999991,-0.19173000000000018,0.033347000000000016,0.2044299999999999,0.230842,-0.05094000000000021,-0.01978000000000002,-0.030010000000000314,-0.02838599999999991,-0.038830000000000364,-0.027097999999999955,0.0032599999999995966,0.0064829999999999055,0.02397999999999989,0.05627699999999991,-0.00690000000000035,-0.028164999999999996,-0.011500000000000732,-0.003487000000000018,-0.014530000000000154,-0.011874999999999969,-0.0055600000000004535,-0.019518999999999953,0.0,0.0
