time,HEAD_x,HEAD_y,HEAD_z,NECK_x,NECK_y,NECK_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,CHEST_x,CHEST_y,CHEST_z
1626852239.218096896,2.96853,3.80381,1.09861,2.9652,3.66827,0.973341,2.94366,3.81587,0.965805,2.90845,3.886,0.75727,2.8141,3.79792,0.57356,3.00981,3.6148,0.968394,3.03729,3.61655,0.752955,2.82014,3.63302,0.589634,2.82142,3.63255,0.590923,2.63073,3.61749,0.445568,2.83014,3.68418,0.0934842,2.96319,3.57154,0.560585,2.62528,3.59702,0.413197,2.786,3.69608,0.086698,2.91227,3.62349,0.745148
1626852239.244855139,2.96853,3.80381,1.09861,2.9652,3.66827,0.973341,2.94366,3.81587,0.965805,2.90845,3.886,0.75727,2.8141,3.79792,0.57356,3.00981,3.6148,0.968394,3.03729,3.61655,0.752955,2.82014,3.63302,0.589634,2.82142,3.63255,0.590923,2.63073,3.61749,0.445568,2.83014,3.68418,0.0934842,2.96319,3.57154,0.560585,2.62528,3.59702,0.413197,2.786,3.69608,0.086698,2.91227,3.62349,0.745148
1626852239.255835143,2.96853,3.80381,1.09861,2.9652,3.66827,0.973341,2.94366,3.81587,0.965805,2.90845,3.886,0.75727,2.8141,3.79792,0.57356,3.00981,3.6148,0.968394,3.03729,3.61655,0.752955,2.82014,3.63302,0.589634,2.82142,3.63255,0.590923,2.63073,3.61749,0.445568,2.83014,3.68418,0.0934842,2.96319,3.57154,0.560585,2.62528,3.59702,0.413197,2.786,3.69608,0.086698,2.91227,3.62349,0.745148
1626852239.265054044,2.96853,3.80381,1.09861,2.9652,3.66827,0.973341,2.94366,3.81587,0.965805,2.90845,3.886,0.75727,2.8141,3.79792,0.57356,3.00981,3.6148,0.968394,3.03729,3.61655,0.752955,2.82014,3.63302,0.589634,2.82142,3.63255,0.590923,2.63073,3.61749,0.445568,2.83014,3.68418,0.0934842,2.96319,3.57154,0.560585,2.62528,3.59702,0.413197,2.786,3.69608,0.086698,2.91227,3.62349,0.745148
1626852239.314771251,3.09431,3.96293,1.14549,3.09248,3.82324,1.0145,3.07006,3.97708,1.00666,3.0325,4.04934,0.789547,2.9302,3.95403,0.597807,3.14,3.76646,1.00773,3.16609,3.77035,0.783361,2.94001,3.78735,0.614693,2.94203,3.78728,0.617377,2.74529,3.76945,0.46392,2.95053,3.8409,0.097399,3.08999,3.72384,0.585738,2.74209,3.7482,0.429431,2.90718,3.85314,0.0912727,3.03736,3.77756,0.777995
1626852239.333778340,3.09431,3.96293,1.14549,3.09248,3.82324,1.0145,3.07006,3.97708,1.00666,3.0325,4.04934,0.789547,2.9302,3.95403,0.597807,3.14,3.76646,1.00773,3.16609,3.77035,0.783361,2.94001,3.78735,0.614693,2.94203,3.78728,0.617377,2.74529,3.76945,0.46392,2.95053,3.8409,0.097399,3.08999,3.72384,0.585738,2.74209,3.7482,0.429431,2.90718,3.85314,0.0912727,3.03736,3.77756,0.777995
1626852239.342490425,3.09431,3.96293,1.14549,3.09248,3.82324,1.0145,3.07006,3.97708,1.00666,3.0325,4.04934,0.789547,2.9302,3.95403,0.597807,3.14,3.76646,1.00773,3.16609,3.77035,0.783361,2.94001,3.78735,0.614693,2.94203,3.78728,0.617377,2.74529,3.76945,0.46392,2.95053,3.8409,0.097399,3.08999,3.72384,0.585738,2.74209,3.7482,0.429431,2.90718,3.85314,0.0912727,3.03736,3.77756,0.777995
1626852239.352848886,3.09431,3.96293,1.14549,3.09248,3.82324,1.0145,3.07006,3.97708,1.00666,3.0325,4.04934,0.789547,2.9302,3.95403,0.597807,3.14,3.76646,1.00773,3.16609,3.77035,0.783361,2.94001,3.78735,0.614693,2.94203,3.78728,0.617377,2.74529,3.76945,0.46392,2.95053,3.8409,0.097399,3.08999,3.72384,0.585738,2.74209,3.7482,0.429431,2.90718,3.85314,0.0912727,3.03736,3.77756,0.777995
1626852239.406432009,3.1511,4.01234,1.13688,3.13854,3.86042,1.00726,3.11766,4.017,0.998754,3.06311,4.09524,0.768923,2.96695,3.98205,0.600658,3.19005,3.78836,1.00057,3.17261,3.7948,0.74483,2.96121,3.81817,0.609376,2.96882,3.82204,0.622029,2.77048,3.83572,0.476057,2.96285,3.8794,0.101852,3.10538,3.74607,0.594724,2.82263,3.77707,0.44366,2.95121,3.88297,0.100608,3.07243,3.81194,0.780799
1626852239.428793270,3.1511,4.01234,1.13688,3.13854,3.86042,1.00726,3.11766,4.017,0.998754,3.06311,4.09524,0.768923,2.96695,3.98205,0.600658,3.19005,3.78836,1.00057,3.17261,3.7948,0.74483,2.96121,3.81817,0.609376,2.96882,3.82204,0.622029,2.77048,3.83572,0.476057,2.96285,3.8794,0.101852,3.10538,3.74607,0.594724,2.82263,3.77707,0.44366,2.95121,3.88297,0.100608,3.07243,3.81194,0.780799
1626852239.439428877,3.1511,4.01234,1.13688,3.13854,3.86042,1.00726,3.11766,4.017,0.998754,3.06311,4.09524,0.768923,2.96695,3.98205,0.600658,3.19005,3.78836,1.00057,3.17261,3.7948,0.74483,2.96121,3.81817,0.609376,2.96882,3.82204,0.622029,2.77048,3.83572,0.476057,2.96285,3.8794,0.101852,3.10538,3.74607,0.594724,2.82263,3.77707,0.44366,2.95121,3.88297,0.100608,3.07243,3.81194,0.780799
1626852239.447675921,3.1511,4.01234,1.13688,3.13854,3.86042,1.00726,3.11766,4.017,0.998754,3.06311,4.09524,0.768923,2.96695,3.98205,0.600658,3.19005,3.78836,1.00057,3.17261,3.7948,0.74483,2.96121,3.81817,0.609376,2.96882,3.82204,0.622029,2.77048,3.83572,0.476057,2.96285,3.8794,0.101852,3.10538,3.74607,0.594724,2.82263,3.77707,0.44366,2.95121,3.88297,0.100608,3.07243,3.81194,0.780799
