time,HEAD_x,HEAD_y,HEAD_z,NECK_x,NECK_y,NECK_z,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,CHEST_x,CHEST_y,CHEST_z
1627020229.700704148,-0.0022130000000000205,-0.030782000000000004,0.5045099999999998,-0.02908100000000001,-0.0030639999999999834,0.3433799999999998,-0.08534900000000001,-0.1417918,0.36424999999999996,-0.10570610000000001,-0.18419755,0.060069999999999846,-0.020081000000000016,-0.24451109999999998,-0.18784900000000015,0.03048899999999999,0.163442,0.34453999999999985,0.07443799999999998,0.18664,0.034439999999999804,0.13783,0.15483,-0.22709800000000013,-0.015637000000000012,-0.1063966,-0.1871750000000001,-0.033163100000000015,-0.1230809,-0.5997950000000001,-0.059214100000000006,-0.064983,-1.0541593,0.052466999999999986,0.08784899999999998,-0.1873610000000001,0.025820999999999983,0.08890200000000001,-0.5972520000000001,-0.030323000000000017,0.07874699999999998,-1.084416,0.0,0.0,0.0
1627020229.723427770,0.016453999999999996,-0.019979999999999998,0.49566,-0.022029099999999996,-0.002028000000000002,0.33888000000000007,-0.06276689999999999,-0.14045649999999998,0.3575600000000001,-0.08160099999999999,-0.18423029999999999,0.054200000000000026,-0.003573999999999994,-0.2329127,-0.19607699999999995,0.03436900000000001,0.16459200000000002,0.34140000000000015,0.093105,0.197442,0.02559,0.15649700000000002,0.165632,-0.23594799999999994,-0.009850999999999999,-0.10060839999999999,-0.18570299999999995,-0.0220119,-0.1160861,-0.596428,-0.0409954,-0.058362999999999984,-1.0542265999999998,0.051680000000000004,0.09140000000000004,-0.19068999999999992,0.03767400000000001,0.09756200000000004,-0.601475,-0.012044100000000002,0.08704,-1.0806375,0.0,0.0,0.0
1627020229.752360920,0.02682799999999999,-0.027860999999999997,0.4949999999999999,-0.015155799999999997,-0.0020439999999999903,0.34021999999999997,-0.0557888,-0.13924569999999997,0.3550899999999999,-0.0773149,-0.179714991,0.05186000000000002,0.0068000000000000005,-0.2407937,-0.19673700000000005,0.047344,0.160195,0.33829,0.10201299999999999,0.193445,0.02340999999999993,0.16687100000000002,0.157751,-0.23660800000000004,-0.009304800000000002,-0.10138009999999999,-0.185346,-0.010118000000000002,-0.12144959999999999,-0.60344,-0.020753300000000002,-0.07147099999999999,-1.0571607,0.057507,0.08596400000000001,-0.191708,0.04664499999999999,0.09244500000000003,-0.600806,0.02751500000000001,0.06945800000000002,-1.0856879,0.0,0.0,0.0
1627020229.765038826,0.009575999999999987,-0.025668999999999997,0.5005,-0.024566900000000003,0.002935000000000021,0.34298000000000006,-0.0730408,-0.1370537,0.36058999999999997,-0.09456690000000001,-0.177522991,0.05736000000000008,-0.010452000000000003,-0.2386017,-0.191237,0.030091999999999994,0.162387,0.34379000000000004,0.09549899999999999,0.192851,0.03988999999999998,0.15634399999999998,0.152659,-0.229703,-0.015084,-0.10046689999999998,-0.18538299999999996,-0.0207035,-0.11898159999999999,-0.603547,-0.061625000000000006,-0.06230299999999998,-1.0651062999999998,0.055962,0.08449600000000002,-0.190029,0.039479,0.09368199999999999,-0.5964149999999999,-0.020164100000000004,0.08758900000000003,-1.09642328,0.0,0.0,0.0
1627020229.782389912,-0.003720000000000001,-0.02980000000000002,0.50437,-0.030417,-0.0028990000000000127,0.34330000000000016,-0.08633679999999999,-0.1411847,0.36446,-0.1078629,-0.18165399100000001,0.06123000000000012,-0.02374799999999999,-0.24273270000000002,-0.18736699999999995,0.022164000000000017,0.161677,0.34760000000000013,0.083515,0.18979499999999996,0.04370000000000007,0.13810100000000003,0.148402,-0.22527599999999992,-0.015968999999999997,-0.10628810000000001,-0.1877629999999999,-0.03399949999999999,-0.12311260000000002,-0.5996769999999999,-0.0647469,-0.06258900000000002,-1.0564521999999998,0.05180000000000001,0.088533,-0.18624299999999994,0.026465000000000016,0.09078099999999997,-0.5967559999999998,-0.0352247,0.08157699999999998,-1.08517201,0.0,0.0,0.0
1627020229.812816904,0.015311999999999992,-0.019068,0.4955299999999998,-0.023230699999999993,-0.001903999999999989,0.33887999999999985,-0.063182,-0.1399827,0.35748999999999986,-0.0830654,-0.1832227,0.05336999999999992,-0.005652000000000004,-0.2310582,-0.1961560000000001,0.027222999999999997,0.16311499999999998,0.3440599999999998,0.068657,0.18264100000000003,0.03334999999999999,0.15713300000000002,0.15913400000000003,-0.2341160000000001,-0.010119000000000003,-0.1004325,-0.1861710000000001,-0.021653999999999993,-0.11557819999999999,-0.597632,-0.045241199999999995,-0.05610399999999999,-1.0563886,0.051317,0.09213200000000002,-0.18982700000000008,0.039153999999999994,0.09840099999999999,-0.6010700000000001,-0.016098799999999996,0.089195,-1.0808632,0.0,0.0,0.0
1627020229.832271411,0.025652999999999995,-0.026852000000000015,0.49505,-0.016329999999999997,-0.0018450000000000133,0.34037000000000006,-0.0578227,-0.1381745,0.35509000000000013,-0.0789636,-0.17864068700000002,0.051650000000000196,0.004688999999999999,-0.2388422,-0.19663599999999992,0.04020700000000001,0.157957,0.34201000000000015,0.07989900000000001,0.180026,0.03184000000000009,0.167474,0.15135,-0.23459599999999992,-0.009066400000000002,-0.10152610000000001,-0.18591799999999992,-0.009544299999999992,-0.1210853,-0.6041189999999999,-0.023779399999999992,-0.069832,-1.0595299999999999,0.057077,0.08674899999999999,-0.1908629999999999,0.048253000000000004,0.09306099999999998,-0.6006179999999999,0.024089000000000013,0.071431,-1.0854902,0.0,0.0,0.0
1627020229.855825758,0.009424000000000002,-0.022008,0.49956,-0.0261782,0.0023189999999999877,0.34372,-0.07467570000000001,-0.1358435,0.36148,-0.0958166,-0.17630968700000002,0.05804000000000009,-0.012164000000000008,-0.2365112,-0.19024600000000003,0.029761999999999997,0.16238599999999997,0.3436999999999999,0.063046,0.182357,0.038229999999999986,0.15491699999999997,0.15192899999999998,-0.22975800000000002,-0.015230000000000007,-0.1015964,-0.18537099999999995,-0.02007310000000001,-0.1185426,-0.60287,-0.0648572,-0.060351,-1.0668282,0.056115999999999985,0.086974,-0.18984999999999996,0.041146,0.09447499999999998,-0.595438,-0.022165400000000002,0.08940300000000001,-1.09489174,0.0,0.0,0.0
1627020229.869083096,-0.004005999999999982,-0.026904999999999984,0.5032300000000001,-0.03271599999999998,-0.0027770000000000017,0.34523000000000015,-0.08810569999999998,-0.1407405,0.3651500000000001,-0.10924659999999999,-0.181206687,0.061710000000000154,-0.025593999999999992,-0.2414082,-0.18657599999999996,0.022163000000000016,0.16129,0.3473600000000001,0.053201000000000026,0.17970800000000003,0.04188999999999998,0.135893,0.14943499999999998,-0.22540799999999994,-0.016324999999999992,-0.1080616,-0.18793899999999997,-0.033503099999999994,-0.12343959999999998,-0.5992,-0.06807959999999999,-0.061415,-1.0582604,0.05199300000000001,0.09016400000000002,-0.186249,0.028324000000000016,0.09115899999999999,-0.595785,-0.03652909999999998,0.08318999999999999,-1.08356582,0.0,0.0,0.0
1627020229.896208110,0.015397000000000008,-0.016189999999999982,0.49421000000000004,-0.025375999999999996,-0.0018330000000000013,0.3406500000000001,-0.066274,-0.1390236,0.35772000000000004,-0.0842853,-0.18321679999999999,0.054240000000000066,-0.004831000000000002,-0.23186449999999997,-0.19320499999999996,0.027159000000000003,0.16249,0.34385,0.07260400000000002,0.19042300000000004,0.032869999999999955,0.155296,0.16015,-0.23442799999999997,-0.010385999999999992,-0.1022162,-0.18633999999999995,-0.02091459999999999,-0.11588779999999999,-0.597509,-0.0484271,-0.055339999999999986,-1.0574691,0.05148799999999999,0.093645,-0.18984499999999993,0.04004500000000001,0.09957800000000003,-0.6006739999999999,-0.0171052,0.09091200000000002,-1.0797255,0.0,0.0,0.0
